zipcode,AGENCY,APPLIANCE,Adopt-A-Basket,Advocate - Other,Advocate - RPIE,Advocate-Business Tax,Advocate-Co-opCondo Abatement,Advocate-Commercial Exemptions,Advocate-Personal Exemptions,Advocate-Prop Refunds/Credits,Advocate-Property Value,Advocate-SCRIE/DRIE,Advocate-UBT,Air Quality,Alzheimer's Care,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,Asbestos/Garbage Nuisance,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bereavement Support Group,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,Calorie Labeling,Case Management Agency Complaint,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Request Copy,DOF Parking - Tax Exemption,DOF Property - City Rebate,DOF Property - Owner Issue,DOF Property - Payment Issue,DOF Property - Property Value,DOF Property - RPIE Issue,DOF Property - Reduction Issue,DOF Property - Request Copy,DOF Property - Update Account,DOOR/WINDOW,DPR Internal,DRIE,Damaged Tree,Day Care,Dead Tree,Dead/Dying Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Elder Abuse,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Healthcare Facilities,Highway Condition,Highway Sign - Damaged,Home Care Provider Complaint,Home Delivered Meal - Missed Delivery,Home Delivered Meal Complaint,Homeless Encampment,Homeless Person Assistance,Housing - Low Income Senior,Housing Options,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Interior Demo,Investigations and Discipline (IAD),LEAD,Laboratory,Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Mosquitoes,Municipal Parking Facility,NONCONST,NORC Complaint,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OEM Disabled Vehicle,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SCRIE,SRDE,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,Trapping Pigeon,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,price
10550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294537.5
10306,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,40.0,0.0,12.0,11.0,0.0,3.0,2.0,0.0,0.0,4.0,177.0,2.0,0.0,0.0,29.0,1.0,0.0,179.0,2.0,0.0,0.0,1.0,2.0,0.0,32.0,1.0,1.0,0.0,0.0,0.0,20.0,39.0,8.0,2.0,86.0,86.0,107.0,12.0,4.0,1.0,456.0,0.0,14.0,155.0,0.0,222.0,65.0,230.0,1.0,16.0,0.0,0.0,15.0,1.0,1.0,12.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,3.0,0.0,0.0,0.0,18.0,0.0,163.0,20.0,154.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,14.0,3.0,7.0,1.0,2.0,510.0,19.0,11.0,8.0,9.0,0.0,4.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,16.0,66.0,0.0,430.0,5.0,21.0,2.0,0.0,0.0,545.0,236.0,128.0,1.0,0.0,6.0,565.0,53.0,37.0,117.0,1.0,0.0,4.0,0.0,45.0,7.0,0.0,245.0,30.0,55.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,238.0,201.0,7.0,14.0,0.0,313.0,0.0,16.0,0.0,411.0,19.0,2.0,66.0,38.0,3.0,11.0,0.0,0.0,0.0,110.0,0.0,1297.0,708.0,35.0,20.0,37.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,17.0,165.0,0.0,0.0,0.0,116.0,18.0,0.0,46.0,8.0,3.0,0.0,43.0,1.0,11.0,21.0,50.0,17.0,542.0,0.0,0.0,429740.0
10017,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,37.0,0.0,4.0,18.0,0.0,6.0,1.0,0.0,1.0,4.0,26.0,1.0,0.0,0.0,191.0,4.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,105.0,0.0,0.0,0.0,14.0,0.0,21.0,39.0,0.0,3.0,25.0,14.0,22.0,6.0,2.0,0.0,7.0,0.0,0.0,9.0,3.0,9.0,5.0,33.0,0.0,0.0,0.0,65.0,12.0,0.0,0.0,20.0,19.0,0.0,5.0,1.0,9.0,0.0,8.0,0.0,194.0,137.0,50.0,64.0,8.0,0.0,9.0,30.0,0.0,72.0,3.0,94.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,84.0,1259.0,6.0,1.0,0.0,1.0,0.0,494.0,4.0,43.0,0.0,4.0,0.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,4.0,31.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,35.0,517.0,106.0,3.0,0.0,3.0,112.0,96.0,29.0,13.0,19.0,0.0,0.0,1.0,22.0,2.0,0.0,2.0,36.0,77.0,6.0,0.0,9.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,6.0,21.0,0.0,19.0,3.0,0.0,0.0,54.0,17.0,7.0,6.0,7.0,0.0,19.0,1.0,0.0,0.0,5.0,0.0,318.0,14.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,382.0,74.0,0.0,41.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,25.0,6.0,10.0,8.0,1.0,239.0,0.0,0.0,791337.5
11364,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,128.0,2.0,0.0,0.0,28.0,1.0,0.0,127.0,2.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,4.0,18.0,1.0,0.0,103.0,29.0,31.0,4.0,0.0,0.0,235.0,3.0,12.0,78.0,1.0,119.0,19.0,86.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,1.0,0.0,0.0,10.0,0.0,82.0,15.0,119.0,0.0,1.0,4.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,1.0,1.0,0.0,0.0,307.0,10.0,19.0,4.0,8.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,69.0,0.0,10.0,0.0,0.0,0.0,255.0,84.0,2.0,6.0,0.0,3.0,157.0,16.0,12.0,10.0,1.0,0.0,1.0,0.0,20.0,1.0,0.0,98.0,15.0,21.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,97.0,4.0,19.0,0.0,71.0,2.0,12.0,1.0,186.0,18.0,4.0,39.0,14.0,1.0,5.0,0.0,0.0,0.0,28.0,0.0,380.0,522.0,71.0,9.0,17.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,15.0,92.0,0.0,0.0,0.0,33.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,14.0,19.0,3.0,321.0,0.0,0.0,630766.666667
11779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299000.0
11232,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,26.0,0.0,9.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,358.0,5.0,0.0,0.0,22.0,1.0,0.0,128.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,4.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,22.0,19.0,14.0,88.0,8.0,1.0,51.0,1.0,1.0,26.0,8.0,54.0,110.0,124.0,1.0,6.0,0.0,0.0,64.0,0.0,3.0,13.0,13.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,6.0,14.0,3.0,0.0,0.0,50.0,0.0,121.0,133.0,373.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,30.0,6.0,0.0,2.0,0.0,1.0,423.0,14.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,7.0,84.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,165.0,140.0,104.0,2.0,5.0,28.0,555.0,145.0,97.0,20.0,3.0,0.0,3.0,0.0,23.0,4.0,0.0,19.0,128.0,131.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,9.0,19.0,11.0,0.0,121.0,3.0,13.0,0.0,77.0,30.0,6.0,21.0,18.0,0.0,31.0,0.0,0.0,0.0,12.0,0.0,516.0,555.0,10.0,13.0,13.0,0.0,1.0,0.0,0.0,28.0,4.0,0.0,14.0,230.0,1.0,0.0,0.0,180.0,1.0,0.0,5.0,1.0,1.0,0.0,7.0,5.0,10.0,49.0,10.0,2.0,124.0,2.0,0.0,502233.333333
11214,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,61.0,1.0,4.0,6.0,0.0,3.0,2.0,0.0,1.0,3.0,1419.0,6.0,0.0,0.0,116.0,3.0,0.0,264.0,2.0,0.0,3.0,3.0,1.0,0.0,124.0,2.0,45.0,0.0,0.0,0.0,5.0,20.0,1.0,3.0,91.0,53.0,82.0,172.0,7.0,4.0,191.0,2.0,7.0,56.0,2.0,138.0,181.0,271.0,3.0,7.0,0.0,0.0,167.0,4.0,6.0,20.0,83.0,0.0,128.0,0.0,0.0,1.0,2.0,0.0,12.0,70.0,32.0,20.0,1.0,0.0,1.0,159.0,0.0,233.0,129.0,1097.0,0.0,2.0,21.0,0.0,0.0,23.0,0.0,0.0,1.0,2.0,6.0,17.0,55.0,15.0,6.0,0.0,1.0,1637.0,26.0,23.0,8.0,11.0,0.0,16.0,0.0,0.0,63.0,0.0,0.0,0.0,2.0,6.0,153.0,0.0,169.0,1.0,6.0,6.0,0.0,0.0,403.0,199.0,106.0,1.0,4.0,54.0,906.0,98.0,52.0,45.0,7.0,0.0,7.0,0.0,46.0,12.0,0.0,133.0,349.0,229.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,163.0,127.0,61.0,74.0,0.0,299.0,1.0,9.0,2.0,308.0,42.0,19.0,27.0,9.0,0.0,12.0,0.0,0.0,0.0,70.0,0.0,448.0,598.0,41.0,16.0,39.0,4.0,11.0,0.0,1.0,17.0,3.0,1.0,19.0,276.0,0.0,0.0,0.0,624.0,2.0,1.0,15.0,7.0,4.0,0.0,5.0,5.0,20.0,148.0,21.0,10.0,464.0,0.0,0.0,570925.0
10803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,842100.0
11373,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,51.0,0.0,2.0,16.0,0.0,2.0,1.0,0.0,1.0,0.0,1763.0,14.0,0.0,0.0,168.0,7.0,0.0,380.0,2.0,1.0,0.0,6.0,0.0,0.0,153.0,0.0,18.0,0.0,0.0,0.0,5.0,20.0,0.0,2.0,70.0,53.0,52.0,129.0,16.0,5.0,183.0,5.0,6.0,54.0,31.0,68.0,95.0,177.0,2.0,15.0,0.0,0.0,76.0,30.0,0.0,12.0,228.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,12.0,65.0,16.0,20.0,3.0,0.0,1.0,122.0,0.0,235.0,83.0,1983.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,41.0,279.0,50.0,6.0,5.0,7.0,1.0,738.0,9.0,10.0,5.0,14.0,0.0,4.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,7.0,73.0,0.0,140.0,2.0,7.0,0.0,0.0,0.0,144.0,210.0,79.0,3.0,2.0,10.0,1338.0,221.0,64.0,32.0,3.0,0.0,1.0,0.0,26.0,3.0,0.0,145.0,186.0,205.0,2.0,0.0,27.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,134.0,68.0,56.0,94.0,0.0,173.0,1.0,14.0,2.0,171.0,19.0,4.0,50.0,76.0,1.0,11.0,0.0,0.0,0.0,40.0,0.0,565.0,345.0,84.0,13.0,32.0,1.0,3.0,0.0,0.0,71.0,14.0,1.0,12.0,172.0,0.0,0.0,0.0,592.0,2.0,0.0,13.0,2.0,7.0,0.0,1.0,35.0,9.0,123.0,22.0,4.0,357.0,2.0,0.0,326325.0
10520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483662.5
11412,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,8.0,0.0,0.0,3.0,0.0,1.0,267.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,33.0,28.0,26.0,47.0,0.0,0.0,201.0,2.0,4.0,82.0,0.0,265.0,239.0,213.0,1.0,0.0,1.0,0.0,54.0,0.0,6.0,3.0,7.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,0.0,33.0,0.0,117.0,16.0,244.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,38.0,10.0,2.0,0.0,1.0,220.0,10.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,12.0,44.0,0.0,183.0,3.0,7.0,0.0,0.0,0.0,65.0,64.0,31.0,1.0,1.0,0.0,505.0,85.0,53.0,68.0,1.0,0.0,2.0,0.0,23.0,4.0,0.0,235.0,82.0,121.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,132.0,99.0,13.0,1.0,0.0,262.0,0.0,7.0,0.0,350.0,18.0,1.0,22.0,14.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,370.0,326.0,14.0,18.0,20.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,11.0,73.0,0.0,0.0,0.0,165.0,4.0,0.0,17.0,1.0,1.0,0.0,19.0,4.0,0.0,66.0,32.0,5.0,387.0,0.0,0.0,407862.5
11577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827250.0
11215,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,63.0,0.0,96.0,25.0,0.0,11.0,1.0,0.0,3.0,1.0,481.0,10.0,0.0,10.0,508.0,16.0,0.0,128.0,4.0,0.0,0.0,2.0,0.0,0.0,95.0,5.0,20.0,0.0,0.0,0.0,13.0,38.0,2.0,1.0,37.0,45.0,61.0,105.0,34.0,3.0,305.0,2.0,9.0,130.0,47.0,130.0,109.0,309.0,2.0,8.0,1.0,0.0,90.0,0.0,2.0,31.0,16.0,3.0,71.0,0.0,0.0,4.0,1.0,1.0,6.0,120.0,28.0,111.0,6.0,0.0,3.0,100.0,0.0,354.0,173.0,467.0,0.0,1.0,33.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,22.0,110.0,18.0,6.0,4.0,2.0,1.0,1126.0,81.0,31.0,7.0,18.0,0.0,2.0,0.0,0.0,407.0,0.0,0.0,0.0,3.0,48.0,265.0,0.0,723.0,2.0,13.0,0.0,0.0,0.0,526.0,635.0,339.0,50.0,10.0,62.0,781.0,330.0,131.0,75.0,4.0,0.0,2.0,0.0,78.0,6.0,0.0,152.0,140.0,133.0,5.0,0.0,27.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,2.0,6.0,0.0,322.0,71.0,24.0,27.0,0.0,438.0,4.0,18.0,4.0,125.0,82.0,11.0,99.0,57.0,0.0,63.0,0.0,0.0,0.0,64.0,0.0,553.0,576.0,39.0,12.0,44.0,6.0,10.0,0.0,0.0,184.0,22.0,1.0,25.0,259.0,0.0,0.0,0.0,233.0,2.0,2.0,9.0,7.0,5.0,0.0,3.0,15.0,49.0,90.0,23.0,8.0,401.0,6.0,0.0,1037075.0
